date,store_location,product_detail,daily_qty
2023-06-18,Hell's Kitchen,Brazilian Lg,13.0
2023-06-18,Hell's Kitchen,Brazilian Rg,8.0
2023-06-18,Hell's Kitchen,Brazilian Sm,12.0
2023-06-18,Hell's Kitchen,Cappuccino,12.0
2023-06-18,Hell's Kitchen,Cappuccino Lg,9.0
2023-06-18,Hell's Kitchen,Carmel syrup,4.0
2023-06-18,Hell's Kitchen,Chili Mayan,1.0
2023-06-18,Hell's Kitchen,Chocolate Chip Biscotti,5.0
2023-06-18,Hell's Kitchen,Chocolate Croissant,8.0
2023-06-18,Hell's Kitchen,Chocolate syrup,17.0
2023-06-18,Hell's Kitchen,Civet Cat,1.0
2023-06-18,Hell's Kitchen,Columbian Medium Roast,1.0
2023-06-18,Hell's Kitchen,Columbian Medium Roast Lg,17.0
2023-06-18,Hell's Kitchen,Columbian Medium Roast Rg,5.0
2023-06-18,Hell's Kitchen,Columbian Medium Roast Sm,13.0
2023-06-18,Hell's Kitchen,Cranberry Scone,7.0
2023-06-18,Hell's Kitchen,Croissant,3.0
2023-06-18,Hell's Kitchen,Dark chocolate,1.0
2023-06-18,Hell's Kitchen,Dark chocolate Lg,17.0
2023-06-18,Hell's Kitchen,Dark chocolate Rg,15.0
2023-06-18,Hell's Kitchen,Earl Grey,2.0
2023-06-18,Hell's Kitchen,Earl Grey Lg,9.0
2023-06-18,Hell's Kitchen,Earl Grey Rg,6.0
2023-06-18,Hell's Kitchen,English Breakfast Lg,11.0
2023-06-18,Hell's Kitchen,English Breakfast Rg,6.0
2023-06-18,Hell's Kitchen,Espresso Roast,1.0
2023-06-18,Hell's Kitchen,Espresso shot,18.0
2023-06-18,Hell's Kitchen,Ethiopia Lg,17.0
2023-06-18,Hell's Kitchen,Ethiopia Rg,8.0
2023-06-18,Hell's Kitchen,Ethiopia Sm,15.0
2023-06-18,Hell's Kitchen,Ginger Biscotti,6.0
2023-06-18,Hell's Kitchen,Ginger Scone,12.0
2023-06-18,Hell's Kitchen,Guatemalan Sustainably Grown,2.0
2023-06-18,Hell's Kitchen,Hazelnut Biscotti,3.0
2023-06-18,Hell's Kitchen,Hazelnut syrup,7.0
2023-06-18,Hell's Kitchen,I Need My Bean! Latte cup,3.0
2023-06-18,Hell's Kitchen,Jamacian Coffee River,2.0
2023-06-18,Hell's Kitchen,Jamaican Coffee River Lg,15.0
2023-06-18,Hell's Kitchen,Jamaican Coffee River Rg,13.0
2023-06-18,Hell's Kitchen,Jamaican Coffee River Sm,4.0
2023-06-18,Hell's Kitchen,Jumbo Savory Scone,2.0
2023-06-18,Hell's Kitchen,Latte,13.0
2023-06-18,Hell's Kitchen,Latte Rg,8.0
2023-06-18,Hell's Kitchen,Lemon Grass,3.0
2023-06-18,Hell's Kitchen,Lemon Grass Lg,10.0
2023-06-18,Hell's Kitchen,Lemon Grass Rg,9.0
2023-06-18,Hell's Kitchen,Morning Sunrise Chai,1.0
2023-06-18,Hell's Kitchen,Morning Sunrise Chai Lg,11.0
2023-06-18,Hell's Kitchen,Morning Sunrise Chai Rg,15.0
2023-06-18,Hell's Kitchen,Oatmeal Scone,9.0
2023-06-18,Hell's Kitchen,Our Old Time Diner Blend,2.0
2023-06-18,Hell's Kitchen,Our Old Time Diner Blend Lg,11.0
2023-06-18,Hell's Kitchen,Our Old Time Diner Blend Rg,11.0
2023-06-18,Hell's Kitchen,Our Old Time Diner Blend Sm,17.0
2023-06-18,Hell's Kitchen,Ouro Brasileiro shot,24.0
2023-06-18,Hell's Kitchen,Peppermint Lg,2.0
2023-06-18,Hell's Kitchen,Peppermint Rg,11.0
2023-06-18,Hell's Kitchen,Scottish Cream Scone ,9.0
2023-06-18,Hell's Kitchen,Serenity Green Tea Lg,14.0
2023-06-18,Hell's Kitchen,Serenity Green Tea Rg,19.0
2023-06-18,Hell's Kitchen,Spicy Eye Opener Chai,1.0
2023-06-18,Hell's Kitchen,Spicy Eye Opener Chai Lg,14.0
2023-06-18,Hell's Kitchen,Spicy Eye Opener Chai Rg,9.0
2023-06-18,Hell's Kitchen,Sugar Free Vanilla syrup,12.0
2023-06-18,Hell's Kitchen,Sustainably Grown Organic,2.0
2023-06-18,Hell's Kitchen,Sustainably Grown Organic Lg,14.0
2023-06-18,Hell's Kitchen,Sustainably Grown Organic Rg,28.0
2023-06-18,Hell's Kitchen,Traditional Blend Chai,1.0
2023-06-18,Hell's Kitchen,Traditional Blend Chai Lg,9.0
2023-06-18,Hell's Kitchen,Traditional Blend Chai Rg,9.0
2023-06-18,Lower Manhattan,Almond Croissant,5.0
2023-06-18,Lower Manhattan,Brazilian Lg,11.0
2023-06-18,Lower Manhattan,Brazilian Rg,8.0
2023-06-18,Lower Manhattan,Brazilian Sm,12.0
2023-06-18,Lower Manhattan,Cappuccino,12.0
2023-06-18,Lower Manhattan,Cappuccino Lg,16.0
2023-06-18,Lower Manhattan,Carmel syrup,9.0
2023-06-18,Lower Manhattan,Chili Mayan,1.0
2023-06-18,Lower Manhattan,Chocolate Chip Biscotti,8.0
2023-06-18,Lower Manhattan,Chocolate Croissant,4.0
2023-06-18,Lower Manhattan,Chocolate syrup,26.0
2023-06-18,Lower Manhattan,Civet Cat,1.0
2023-06-18,Lower Manhattan,Columbian Medium Roast,4.0
2023-06-18,Lower Manhattan,Columbian Medium Roast Lg,14.0
2023-06-18,Lower Manhattan,Columbian Medium Roast Rg,11.0
2023-06-18,Lower Manhattan,Columbian Medium Roast Sm,8.0
2023-06-18,Lower Manhattan,Cranberry Scone,7.0
2023-06-18,Lower Manhattan,Croissant,8.0
2023-06-18,Lower Manhattan,Dark chocolate,1.0
2023-06-18,Lower Manhattan,Dark chocolate Lg,5.0
2023-06-18,Lower Manhattan,Dark chocolate Rg,8.0
2023-06-18,Lower Manhattan,Earl Grey,1.0
2023-06-18,Lower Manhattan,Earl Grey Lg,8.0
2023-06-18,Lower Manhattan,Earl Grey Rg,7.0
2023-06-18,Lower Manhattan,English Breakfast Lg,13.0
2023-06-18,Lower Manhattan,English Breakfast Rg,12.0
2023-06-18,Lower Manhattan,Espresso shot,10.0
2023-06-18,Lower Manhattan,Ethiopia,1.0
2023-06-18,Lower Manhattan,Ethiopia Lg,9.0
2023-06-18,Lower Manhattan,Ethiopia Rg,12.0
2023-06-18,Lower Manhattan,Ethiopia Sm,12.0
2023-06-18,Lower Manhattan,Ginger Biscotti,2.0
2023-06-18,Lower Manhattan,Ginger Scone,3.0
2023-06-18,Lower Manhattan,Hazelnut Biscotti,5.0
2023-06-18,Lower Manhattan,Hazelnut syrup,12.0
2023-06-18,Lower Manhattan,I Need My Bean! Diner mug,3.0
2023-06-18,Lower Manhattan,I Need My Bean! Latte cup,4.0
2023-06-18,Lower Manhattan,Jamacian Coffee River,1.0
2023-06-18,Lower Manhattan,Jamaican Coffee River Lg,10.0
2023-06-18,Lower Manhattan,Jamaican Coffee River Rg,8.0
2023-06-18,Lower Manhattan,Jamaican Coffee River Sm,8.0
2023-06-18,Lower Manhattan,Jumbo Savory Scone,4.0
2023-06-18,Lower Manhattan,Latte,5.0
2023-06-18,Lower Manhattan,Latte Rg,13.0
2023-06-18,Lower Manhattan,Lemon Grass,1.0
2023-06-18,Lower Manhattan,Lemon Grass Lg,8.0
2023-06-18,Lower Manhattan,Lemon Grass Rg,13.0
2023-06-18,Lower Manhattan,Morning Sunrise Chai,1.0
2023-06-18,Lower Manhattan,Morning Sunrise Chai Lg,11.0
2023-06-18,Lower Manhattan,Morning Sunrise Chai Rg,11.0
2023-06-18,Lower Manhattan,Oatmeal Scone,7.0
2023-06-18,Lower Manhattan,Our Old Time Diner Blend,1.0
2023-06-18,Lower Manhattan,Our Old Time Diner Blend Lg,11.0
2023-06-18,Lower Manhattan,Our Old Time Diner Blend Rg,7.0
2023-06-18,Lower Manhattan,Our Old Time Diner Blend Sm,9.0
2023-06-18,Lower Manhattan,Ouro Brasileiro shot,5.0
2023-06-18,Lower Manhattan,Peppermint Lg,9.0
2023-06-18,Lower Manhattan,Peppermint Rg,7.0
2023-06-18,Lower Manhattan,Primo Espresso Roast,1.0
2023-06-18,Lower Manhattan,Scottish Cream Scone ,3.0
2023-06-18,Lower Manhattan,Serenity Green Tea Lg,7.0
2023-06-18,Lower Manhattan,Serenity Green Tea Rg,8.0
2023-06-18,Lower Manhattan,Spicy Eye Opener Chai,1.0
2023-06-18,Lower Manhattan,Spicy Eye Opener Chai Lg,13.0
2023-06-18,Lower Manhattan,Spicy Eye Opener Chai Rg,6.0
2023-06-18,Lower Manhattan,Sugar Free Vanilla syrup,18.0
2023-06-18,Lower Manhattan,Sustainably Grown Organic,2.0
2023-06-18,Lower Manhattan,Sustainably Grown Organic Lg,11.0
2023-06-18,Lower Manhattan,Sustainably Grown Organic Rg,11.0
2023-06-18,Lower Manhattan,Traditional Blend Chai Lg,4.0
2023-06-18,Lower Manhattan,Traditional Blend Chai Rg,9.0
2023-06-19,Astoria,Almond Croissant,7.0
2023-06-19,Astoria,Brazilian - Organic,1.0
2023-06-19,Astoria,Brazilian Lg,14.0
2023-06-19,Astoria,Brazilian Rg,9.0
2023-06-19,Astoria,Brazilian Sm,12.0
2023-06-19,Astoria,Cappuccino,12.0
2023-06-19,Astoria,Cappuccino Lg,12.0
2023-06-19,Astoria,Carmel syrup,8.0
2023-06-19,Astoria,Chili Mayan,1.0
2023-06-19,Astoria,Chocolate Chip Biscotti,9.0
2023-06-19,Astoria,Chocolate Croissant,5.0
2023-06-19,Astoria,Chocolate syrup,13.0
2023-06-19,Astoria,Civet Cat,3.0
2023-06-19,Astoria,Columbian Medium Roast,1.0
2023-06-19,Astoria,Columbian Medium Roast Lg,15.0
2023-06-19,Astoria,Columbian Medium Roast Rg,18.0
2023-06-19,Astoria,Columbian Medium Roast Sm,12.0
2023-06-19,Astoria,Cranberry Scone,6.0
2023-06-19,Astoria,Croissant,7.0
2023-06-19,Astoria,Dark chocolate Lg,16.0
2023-06-19,Astoria,Dark chocolate Rg,10.0
2023-06-19,Astoria,Earl Grey Lg,23.0
2023-06-19,Astoria,Earl Grey Rg,11.0
2023-06-19,Astoria,English Breakfast,2.0
2023-06-19,Astoria,English Breakfast Lg,7.0
2023-06-19,Astoria,English Breakfast Rg,14.0
2023-06-19,Astoria,Espresso Roast,1.0
2023-06-19,Astoria,Espresso shot,12.0
2023-06-19,Astoria,Ethiopia,4.0
2023-06-19,Astoria,Ethiopia Lg,12.0
2023-06-19,Astoria,Ethiopia Rg,11.0
2023-06-19,Astoria,Ethiopia Sm,15.0
2023-06-19,Astoria,Ginger Biscotti,4.0
2023-06-19,Astoria,Ginger Scone,6.0
2023-06-19,Astoria,Guatemalan Sustainably Grown,1.0
2023-06-19,Astoria,Hazelnut Biscotti,4.0
2023-06-19,Astoria,Hazelnut syrup,9.0
2023-06-19,Astoria,I Need My Bean! Latte cup,3.0
2023-06-19,Astoria,I Need My Bean! T-shirt,4.0
2023-06-19,Astoria,Jamacian Coffee River,1.0
2023-06-19,Astoria,Jamaican Coffee River Lg,17.0
2023-06-19,Astoria,Jamaican Coffee River Rg,19.0
2023-06-19,Astoria,Jamaican Coffee River Sm,9.0
2023-06-19,Astoria,Jumbo Savory Scone,4.0
2023-06-19,Astoria,Latte,12.0
2023-06-19,Astoria,Latte Rg,14.0
2023-06-19,Astoria,Lemon Grass,1.0
2023-06-19,Astoria,Lemon Grass Lg,9.0
2023-06-19,Astoria,Lemon Grass Rg,22.0
2023-06-19,Astoria,Morning Sunrise Chai Lg,15.0
2023-06-19,Astoria,Morning Sunrise Chai Rg,11.0
2023-06-19,Astoria,Oatmeal Scone,4.0
2023-06-19,Astoria,Organic Decaf Blend,1.0
2023-06-19,Astoria,Our Old Time Diner Blend,1.0
2023-06-19,Astoria,Our Old Time Diner Blend Lg,17.0
2023-06-19,Astoria,Our Old Time Diner Blend Rg,14.0
2023-06-19,Astoria,Our Old Time Diner Blend Sm,10.0
2023-06-19,Astoria,Peppermint,1.0
2023-06-19,Astoria,Peppermint Lg,18.0
2023-06-19,Astoria,Peppermint Rg,28.0
2023-06-19,Astoria,Primo Espresso Roast,2.0
2023-06-19,Astoria,Scottish Cream Scone ,3.0
2023-06-19,Astoria,Serenity Green Tea,1.0
2023-06-19,Astoria,Serenity Green Tea Lg,15.0
2023-06-19,Astoria,Serenity Green Tea Rg,8.0
2023-06-19,Astoria,Spicy Eye Opener Chai,1.0
2023-06-19,Astoria,Spicy Eye Opener Chai Lg,17.0
2023-06-19,Astoria,Spicy Eye Opener Chai Rg,11.0
2023-06-19,Astoria,Sugar Free Vanilla syrup,15.0
2023-06-19,Astoria,Sustainably Grown Organic,1.0
2023-06-19,Astoria,Sustainably Grown Organic Lg,12.0
2023-06-19,Astoria,Sustainably Grown Organic Rg,17.0
2023-06-19,Astoria,Traditional Blend Chai Lg,11.0
2023-06-19,Astoria,Traditional Blend Chai Rg,12.0
2023-06-19,Hell's Kitchen,Almond Croissant,4.0
2023-06-19,Hell's Kitchen,Brazilian Lg,16.0
2023-06-19,Hell's Kitchen,Brazilian Rg,15.0
2023-06-19,Hell's Kitchen,Brazilian Sm,9.0
2023-06-19,Hell's Kitchen,Cappuccino,13.0
2023-06-19,Hell's Kitchen,Cappuccino Lg,12.0
2023-06-19,Hell's Kitchen,Carmel syrup,10.0
2023-06-19,Hell's Kitchen,Chili Mayan,1.0
2023-06-19,Hell's Kitchen,Chocolate Chip Biscotti,7.0
2023-06-19,Hell's Kitchen,Chocolate Croissant,8.0
2023-06-19,Hell's Kitchen,Chocolate syrup,13.0
2023-06-19,Hell's Kitchen,Civet Cat,2.0
2023-06-19,Hell's Kitchen,Columbian Medium Roast,1.0
2023-06-19,Hell's Kitchen,Columbian Medium Roast Lg,7.0
2023-06-19,Hell's Kitchen,Columbian Medium Roast Rg,11.0
2023-06-19,Hell's Kitchen,Columbian Medium Roast Sm,8.0
2023-06-19,Hell's Kitchen,Cranberry Scone,8.0
2023-06-19,Hell's Kitchen,Croissant,9.0
2023-06-19,Hell's Kitchen,Dark chocolate Lg,15.0
2023-06-19,Hell's Kitchen,Dark chocolate Rg,15.0
2023-06-19,Hell's Kitchen,Earl Grey,2.0
2023-06-19,Hell's Kitchen,Earl Grey Lg,11.0
2023-06-19,Hell's Kitchen,Earl Grey Rg,9.0
2023-06-19,Hell's Kitchen,English Breakfast Lg,15.0
2023-06-19,Hell's Kitchen,English Breakfast Rg,11.0
2023-06-19,Hell's Kitchen,Espresso Roast,1.0
2023-06-19,Hell's Kitchen,Espresso shot,19.0
2023-06-19,Hell's Kitchen,Ethiopia,1.0
2023-06-19,Hell's Kitchen,Ethiopia Lg,11.0
2023-06-19,Hell's Kitchen,Ethiopia Rg,9.0
2023-06-19,Hell's Kitchen,Ethiopia Sm,13.0
2023-06-19,Hell's Kitchen,Ginger Biscotti,9.0
2023-06-19,Hell's Kitchen,Ginger Scone,13.0
2023-06-19,Hell's Kitchen,Guatemalan Sustainably Grown,1.0
2023-06-19,Hell's Kitchen,Hazelnut Biscotti,7.0
2023-06-19,Hell's Kitchen,Hazelnut syrup,11.0
2023-06-19,Hell's Kitchen,I Need My Bean! Diner mug,1.0
2023-06-19,Hell's Kitchen,I Need My Bean! Latte cup,1.0
2023-06-19,Hell's Kitchen,Jamaican Coffee River Lg,7.0
2023-06-19,Hell's Kitchen,Jamaican Coffee River Rg,10.0
2023-06-19,Hell's Kitchen,Jamaican Coffee River Sm,2.0
2023-06-19,Hell's Kitchen,Jumbo Savory Scone,5.0
2023-06-19,Hell's Kitchen,Latte,8.0
2023-06-19,Hell's Kitchen,Latte Rg,21.0
2023-06-19,Hell's Kitchen,Lemon Grass,1.0
2023-06-19,Hell's Kitchen,Lemon Grass Lg,21.0
2023-06-19,Hell's Kitchen,Lemon Grass Rg,7.0
2023-06-19,Hell's Kitchen,Morning Sunrise Chai,2.0
2023-06-19,Hell's Kitchen,Morning Sunrise Chai Lg,9.0
2023-06-19,Hell's Kitchen,Morning Sunrise Chai Rg,9.0
2023-06-19,Hell's Kitchen,Oatmeal Scone,7.0
2023-06-19,Hell's Kitchen,Organic Decaf Blend,1.0
2023-06-19,Hell's Kitchen,Our Old Time Diner Blend Lg,9.0
2023-06-19,Hell's Kitchen,Our Old Time Diner Blend Rg,7.0
2023-06-19,Hell's Kitchen,Our Old Time Diner Blend Sm,13.0
2023-06-19,Hell's Kitchen,Ouro Brasileiro shot,16.0
2023-06-19,Hell's Kitchen,Peppermint Lg,15.0
2023-06-19,Hell's Kitchen,Peppermint Rg,15.0
2023-06-19,Hell's Kitchen,Primo Espresso Roast,2.0
2023-06-19,Hell's Kitchen,Scottish Cream Scone ,7.0
2023-06-19,Hell's Kitchen,Serenity Green Tea Lg,13.0
2023-06-19,Hell's Kitchen,Serenity Green Tea Rg,12.0
2023-06-19,Hell's Kitchen,Spicy Eye Opener Chai Lg,15.0
2023-06-19,Hell's Kitchen,Spicy Eye Opener Chai Rg,20.0
2023-06-19,Hell's Kitchen,Sugar Free Vanilla syrup,6.0
2023-06-19,Hell's Kitchen,Sustainably Grown Organic,1.0
2023-06-19,Hell's Kitchen,Sustainably Grown Organic Lg,14.0
2023-06-19,Hell's Kitchen,Sustainably Grown Organic Rg,7.0
2023-06-19,Hell's Kitchen,Traditional Blend Chai Lg,6.0
2023-06-19,Hell's Kitchen,Traditional Blend Chai Rg,7.0
2023-06-19,Lower Manhattan,Almond Croissant,2.0
2023-06-19,Lower Manhattan,Brazilian - Organic,1.0
2023-06-19,Lower Manhattan,Brazilian Lg,11.0
2023-06-19,Lower Manhattan,Brazilian Rg,7.0
2023-06-19,Lower Manhattan,Brazilian Sm,7.0
2023-06-19,Lower Manhattan,Cappuccino,12.0
2023-06-19,Lower Manhattan,Cappuccino Lg,9.0
2023-06-19,Lower Manhattan,Carmel syrup,13.0
2023-06-19,Lower Manhattan,Chocolate Chip Biscotti,11.0
2023-06-19,Lower Manhattan,Chocolate Croissant,3.0
2023-06-19,Lower Manhattan,Chocolate syrup,12.0
2023-06-19,Lower Manhattan,Civet Cat,1.0
2023-06-19,Lower Manhattan,Columbian Medium Roast Lg,9.0
2023-06-19,Lower Manhattan,Columbian Medium Roast Rg,14.0
2023-06-19,Lower Manhattan,Columbian Medium Roast Sm,10.0
2023-06-19,Lower Manhattan,Cranberry Scone,4.0
2023-06-19,Lower Manhattan,Croissant,7.0
2023-06-19,Lower Manhattan,Dark chocolate Lg,15.0
2023-06-19,Lower Manhattan,Dark chocolate Rg,8.0
2023-06-19,Lower Manhattan,Earl Grey Lg,6.0
2023-06-19,Lower Manhattan,Earl Grey Rg,10.0
2023-06-19,Lower Manhattan,English Breakfast Lg,6.0
2023-06-19,Lower Manhattan,English Breakfast Rg,13.0
2023-06-19,Lower Manhattan,Espresso shot,7.0
2023-06-19,Lower Manhattan,Ethiopia,1.0
2023-06-19,Lower Manhattan,Ethiopia Lg,8.0
2023-06-19,Lower Manhattan,Ethiopia Rg,22.0
2023-06-19,Lower Manhattan,Ethiopia Sm,14.0
2023-06-19,Lower Manhattan,Ginger Biscotti,6.0
2023-06-19,Lower Manhattan,Ginger Scone,4.0
2023-06-19,Lower Manhattan,Hazelnut Biscotti,4.0
2023-06-19,Lower Manhattan,Hazelnut syrup,9.0
2023-06-19,Lower Manhattan,I Need My Bean! Diner mug,1.0
2023-06-19,Lower Manhattan,I Need My Bean! Latte cup,1.0
2023-06-19,Lower Manhattan,I Need My Bean! T-shirt,2.0
2023-06-19,Lower Manhattan,Jamaican Coffee River Lg,18.0
2023-06-19,Lower Manhattan,Jamaican Coffee River Rg,8.0
2023-06-19,Lower Manhattan,Jamaican Coffee River Sm,11.0
2023-06-19,Lower Manhattan,Jumbo Savory Scone,4.0
2023-06-19,Lower Manhattan,Latte,6.0
2023-06-19,Lower Manhattan,Latte Rg,9.0
2023-06-19,Lower Manhattan,Lemon Grass Lg,9.0
2023-06-19,Lower Manhattan,Lemon Grass Rg,5.0
2023-06-19,Lower Manhattan,Morning Sunrise Chai Lg,13.0
2023-06-19,Lower Manhattan,Morning Sunrise Chai Rg,18.0
2023-06-19,Lower Manhattan,Oatmeal Scone,3.0
2023-06-19,Lower Manhattan,Our Old Time Diner Blend Lg,11.0
2023-06-19,Lower Manhattan,Our Old Time Diner Blend Rg,10.0
2023-06-19,Lower Manhattan,Our Old Time Diner Blend Sm,8.0
2023-06-19,Lower Manhattan,Ouro Brasileiro shot,17.0
2023-06-19,Lower Manhattan,Peppermint Lg,12.0
2023-06-19,Lower Manhattan,Peppermint Rg,10.0
2023-06-19,Lower Manhattan,Scottish Cream Scone ,6.0
2023-06-19,Lower Manhattan,Serenity Green Tea Lg,6.0
2023-06-19,Lower Manhattan,Serenity Green Tea Rg,8.0
2023-06-19,Lower Manhattan,Spicy Eye Opener Chai Lg,10.0
2023-06-19,Lower Manhattan,Spicy Eye Opener Chai Rg,12.0
2023-06-19,Lower Manhattan,Sugar Free Vanilla syrup,19.0
2023-06-19,Lower Manhattan,Sustainably Grown Organic Lg,8.0
2023-06-19,Lower Manhattan,Sustainably Grown Organic Rg,13.0
2023-06-19,Lower Manhattan,Traditional Blend Chai,1.0
2023-06-19,Lower Manhattan,Traditional Blend Chai Lg,14.0
2023-06-19,Lower Manhattan,Traditional Blend Chai Rg,7.0
2023-06-20,Astoria,Almond Croissant,8.0
2023-06-20,Astoria,Brazilian - Organic,1.0
2023-06-20,Astoria,Brazilian Lg,7.0
2023-06-20,Astoria,Brazilian Rg,9.0
2023-06-20,Astoria,Brazilian Sm,10.0
2023-06-20,Astoria,Cappuccino,8.0
2023-06-20,Astoria,Cappuccino Lg,5.0
2023-06-20,Astoria,Carmel syrup,6.0
2023-06-20,Astoria,Chili Mayan,1.0
2023-06-20,Astoria,Chocolate Chip Biscotti,6.0
2023-06-20,Astoria,Chocolate Croissant,21.0
2023-06-20,Astoria,Chocolate syrup,4.0
2023-06-20,Astoria,Civet Cat,2.0
2023-06-20,Astoria,Columbian Medium Roast,1.0
2023-06-20,Astoria,Columbian Medium Roast Lg,3.0
2023-06-20,Astoria,Columbian Medium Roast Rg,10.0
2023-06-20,Astoria,Columbian Medium Roast Sm,5.0
2023-06-20,Astoria,Cranberry Scone,5.0
2023-06-20,Astoria,Croissant,9.0
2023-06-20,Astoria,Dark chocolate,1.0
2023-06-20,Astoria,Dark chocolate Lg,6.0
2023-06-20,Astoria,Dark chocolate Rg,10.0
2023-06-20,Astoria,Earl Grey Lg,7.0
2023-06-20,Astoria,Earl Grey Rg,6.0
2023-06-20,Astoria,English Breakfast Lg,3.0
2023-06-20,Astoria,English Breakfast Rg,7.0
2023-06-20,Astoria,Espresso shot,5.0
2023-06-20,Astoria,Ethiopia,2.0
2023-06-20,Astoria,Ethiopia Lg,6.0
2023-06-20,Astoria,Ethiopia Rg,7.0
2023-06-20,Astoria,Ethiopia Sm,7.0
2023-06-20,Astoria,Ginger Biscotti,14.0
2023-06-20,Astoria,Ginger Scone,14.0
2023-06-20,Astoria,Hazelnut Biscotti,8.0
2023-06-20,Astoria,Hazelnut syrup,5.0
2023-06-20,Astoria,Jamacian Coffee River,1.0
2023-06-20,Astoria,Jamaican Coffee River Lg,11.0
2023-06-20,Astoria,Jamaican Coffee River Rg,5.0
2023-06-20,Astoria,Jamaican Coffee River Sm,4.0
2023-06-20,Astoria,Jumbo Savory Scone,4.0
2023-06-20,Astoria,Latte,4.0
2023-06-20,Astoria,Latte Rg,5.0
2023-06-20,Astoria,Lemon Grass,3.0
2023-06-20,Astoria,Lemon Grass Lg,8.0
2023-06-20,Astoria,Lemon Grass Rg,7.0
2023-06-20,Astoria,Morning Sunrise Chai,2.0
2023-06-20,Astoria,Morning Sunrise Chai Lg,11.0
2023-06-20,Astoria,Morning Sunrise Chai Rg,10.0
2023-06-20,Astoria,Oatmeal Scone,13.0
2023-06-20,Astoria,Organic Decaf Blend,2.0
2023-06-20,Astoria,Our Old Time Diner Blend,1.0
2023-06-20,Astoria,Our Old Time Diner Blend Lg,5.0
2023-06-20,Astoria,Our Old Time Diner Blend Rg,15.0
2023-06-20,Astoria,Our Old Time Diner Blend Sm,6.0
2023-06-20,Astoria,Peppermint,2.0
2023-06-20,Astoria,Peppermint Lg,12.0
2023-06-20,Astoria,Peppermint Rg,5.0
2023-06-20,Astoria,Primo Espresso Roast,2.0
2023-06-20,Astoria,Scottish Cream Scone ,9.0
2023-06-20,Astoria,Serenity Green Tea,1.0
2023-06-20,Astoria,Serenity Green Tea Lg,4.0
2023-06-20,Astoria,Serenity Green Tea Rg,4.0
2023-06-20,Astoria,Spicy Eye Opener Chai Lg,12.0
2023-06-20,Astoria,Spicy Eye Opener Chai Rg,3.0
2023-06-20,Astoria,Sugar Free Vanilla syrup,8.0
2023-06-20,Astoria,Sustainably Grown Organic,1.0
2023-06-20,Astoria,Sustainably Grown Organic Lg,10.0
2023-06-20,Astoria,Sustainably Grown Organic Rg,9.0
2023-06-20,Astoria,Traditional Blend Chai,1.0
2023-06-20,Astoria,Traditional Blend Chai Lg,6.0
2023-06-20,Astoria,Traditional Blend Chai Rg,5.0
2023-06-20,Hell's Kitchen,Almond Croissant,4.0
2023-06-20,Hell's Kitchen,Brazilian - Organic,1.0
2023-06-20,Hell's Kitchen,Brazilian Lg,9.0
2023-06-20,Hell's Kitchen,Brazilian Rg,15.0
2023-06-20,Hell's Kitchen,Brazilian Sm,11.0
2023-06-20,Hell's Kitchen,Cappuccino,10.0
2023-06-20,Hell's Kitchen,Cappuccino Lg,3.0
2023-06-20,Hell's Kitchen,Carmel syrup,17.0
2023-06-20,Hell's Kitchen,Chocolate Chip Biscotti,6.0
2023-06-20,Hell's Kitchen,Chocolate Croissant,13.0
2023-06-20,Hell's Kitchen,Chocolate syrup,13.0
2023-06-20,Hell's Kitchen,Civet Cat,1.0
2023-06-20,Hell's Kitchen,Columbian Medium Roast Lg,13.0
2023-06-20,Hell's Kitchen,Columbian Medium Roast Rg,5.0
2023-06-20,Hell's Kitchen,Columbian Medium Roast Sm,19.0
2023-06-20,Hell's Kitchen,Cranberry Scone,1.0
2023-06-20,Hell's Kitchen,Croissant,2.0
2023-06-20,Hell's Kitchen,Dark chocolate Lg,9.0
2023-06-20,Hell's Kitchen,Dark chocolate Rg,10.0
2023-06-20,Hell's Kitchen,Earl Grey Lg,17.0
2023-06-20,Hell's Kitchen,Earl Grey Rg,7.0
2023-06-20,Hell's Kitchen,English Breakfast,1.0
2023-06-20,Hell's Kitchen,English Breakfast Lg,10.0
2023-06-20,Hell's Kitchen,English Breakfast Rg,14.0
2023-06-20,Hell's Kitchen,Espresso Roast,1.0
2023-06-20,Hell's Kitchen,Espresso shot,11.0
2023-06-20,Hell's Kitchen,Ethiopia Lg,12.0
2023-06-20,Hell's Kitchen,Ethiopia Rg,13.0
2023-06-20,Hell's Kitchen,Ethiopia Sm,5.0
2023-06-20,Hell's Kitchen,Ginger Biscotti,4.0
2023-06-20,Hell's Kitchen,Ginger Scone,4.0
2023-06-20,Hell's Kitchen,Hazelnut Biscotti,4.0
2023-06-20,Hell's Kitchen,Hazelnut syrup,10.0
2023-06-20,Hell's Kitchen,I Need My Bean! Latte cup,2.0
2023-06-20,Hell's Kitchen,I Need My Bean! T-shirt,1.0
2023-06-20,Hell's Kitchen,Jamaican Coffee River Lg,23.0
2023-06-20,Hell's Kitchen,Jamaican Coffee River Rg,5.0
2023-06-20,Hell's Kitchen,Jamaican Coffee River Sm,8.0
2023-06-20,Hell's Kitchen,Jumbo Savory Scone,4.0
2023-06-20,Hell's Kitchen,Latte,14.0
2023-06-20,Hell's Kitchen,Latte Rg,12.0
2023-06-20,Hell's Kitchen,Lemon Grass,1.0
2023-06-20,Hell's Kitchen,Lemon Grass Lg,11.0
